"question","url","source"
"How do you compute the Jacobian of the softmax function?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"What role does the Jacobian play in normalizing flows?","https://lilianweng.github.io/posts/2018-08-12-vae/","Lilian Weng Blog"
"How is the Jacobian matrix used in backpropagation through layers?","https://colah.github.io/posts/2015-08-Backprop/","Colah's Blog"
"What is the Jacobian of a linear transformation y = Wx + b?","https://explained.ai/matrix-calculus/","explained.ai Matrix Calculus"
"How do you compute the Jacobian of a ReLU activation applied element-wise?","https://cs231n.github.io/optimization-1/","Stanford CS231n"
"What is the Jacobian of the polar-to-Cartesian coordinate transformation?","https://ocw.mit.edu/courses/18-02sc-multivariable-calculus-fall-2010/","MIT OCW"
"How does the Jacobian relate to the local behavior of a differentiable mapping?","https://en.wikipedia.org/wiki/Matrix_calculus","Wikipedia"
"What is the Jacobian-vector product and when is it computed?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"How does the vector-Jacobian product differ from the Jacobian-vector product?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"What is the Jacobian of a neural network layer f(x) = σ(Wx + b)?","https://colah.github.io/posts/2015-08-Backprop/","Colah's Blog"
"How is the Jacobian used in the inverse function theorem?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the relationship between the Jacobian and the gradient for scalar-valued functions?","https://explained.ai/matrix-calculus/","explained.ai Matrix Calculus"
"How do you compute the Jacobian of a batch normalization layer?","https://arxiv.org/abs/1502.03167","Batch Normalization paper"
"What is the Jacobian of the cross-entropy loss with respect to the softmax input?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"How do sparse Jacobians arise in neural networks and why do they matter?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"What is the Jacobian of the element-wise sigmoid function applied to a vector?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"How do you compute the Jacobian for a residual connection y = x + f(x)?","https://colah.github.io/posts/2015-08-Backprop/","Colah's Blog"
"What is the Jacobian of the log-softmax function?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"How does the Jacobian determinant relate to volume change under transformation?","https://en.wikipedia.org/wiki/Matrix_calculus","Wikipedia"
"What is the computational cost of computing the full Jacobian versus Jacobian-vector products?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"How is the Jacobian used in the implicit function theorem?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the Jacobian of a convolutional layer in a CNN?","https://cs231n.github.io/optimization-1/","Stanford CS231n"
"How do you approximate the Jacobian numerically using finite differences?","https://www.deeplearningbook.org/contents/numerical.html","Deep Learning Book"
"What is the Jacobian of a layer normalization operation?","https://arxiv.org/abs/1607.06450","Layer Normalization paper"
"How do eigenvalues of the Jacobian relate to system stability?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the Hessian matrix and what information does it capture?","https://en.wikipedia.org/wiki/Matrix_calculus","Wikipedia"
"How do you compute the Hessian of a scalar function of two variables?","https://www.khanacademy.org/math/multivariable-calculus","Khan Academy"
"What is the second-order Taylor expansion and how does the Hessian appear in it?","https://ocw.mit.edu/courses/18-02sc-multivariable-calculus-fall-2010/","MIT OCW"
"How does the Hessian determine the nature of critical points (max, min, saddle)?","https://tutorial.math.lamar.edu/Classes/CalcIII/CalcIII.aspx","Paul's Online Math Notes"
"What is the Hessian of the squared Euclidean norm ||x||^2?","https://explained.ai/matrix-calculus/","explained.ai Matrix Calculus"
"How do eigenvalues of the Hessian relate to convexity?","https://www.deeplearningbook.org/contents/numerical.html","Deep Learning Book"
"What is the Hessian of the cross-entropy loss for logistic regression?","https://cs231n.github.io/optimization-1/","Stanford CS231n"
"Why is computing the full Hessian impractical for large neural networks?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is the Hessian-vector product and how is it computed efficiently?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"How does the condition number of the Hessian affect optimization?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is the relationship between the Hessian and the curvature of a function?","https://www.3blue1brown.com/topics/calculus","3Blue1Brown"
"How do you use the Hessian in Newton's method for optimization?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is a positive definite Hessian and what does it imply?","https://en.wikipedia.org/wiki/Matrix_calculus","Wikipedia"
"How does the Hessian spectrum relate to the loss landscape of neural networks?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is the Gauss-Newton approximation to the Hessian?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How do you compute the Hessian of a neural network's loss function?","https://pytorch.org/docs/stable/autograd.html","PyTorch Docs"
"What is the Fisher information matrix and how does it relate to the Hessian?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How does the Hessian help in understanding saddle points in deep learning?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is a quasi-Newton method and how does it approximate the Hessian?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How do you check if a matrix is the valid Hessian of some function?","https://en.wikipedia.org/wiki/Matrix_calculus","Wikipedia"
"What is the Hessian diagonal and when is it a good approximation to the full Hessian?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"How does the spectral norm of the Hessian relate to training stability?","https://www.deeplearningbook.org/contents/numerical.html","Deep Learning Book"
"What is the bordered Hessian and how is it used in constrained optimization?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How do you interpret negative eigenvalues of the Hessian at a critical point?","https://ocw.mit.edu/courses/18-02sc-multivariable-calculus-fall-2010/","MIT OCW"
"What is the relationship between the Hessian and the second directional derivative?","https://www.khanacademy.org/math/multivariable-calculus","Khan Academy"
"How is the Hessian used in Laplacian smoothing?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the Hessian of the log-likelihood in logistic regression?","https://www.coursera.org/learn/machine-learning","Coursera ML"
"How do you use the Hessian to determine the convergence rate of optimization?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"What is a saddle point in terms of the eigenvalues of the Hessian?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"Derive the sigmoid function σ(x) = 1/(1+e^(-x)) and explain its origin.","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"What is the derivative of the sigmoid function in terms of σ(x) itself?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"Prove that σ'(x) = σ(x)(1 - σ(x)).","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"Why does the sigmoid derivative have a maximum value of 0.25 and what is the implication?","https://colah.github.io/posts/2015-08-Backprop/","Colah's Blog"
"How does the sigmoid function saturate for large positive and negative inputs?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"What is the second derivative of the sigmoid function?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How does sigmoid saturation contribute to the vanishing gradient problem?","https://www.deeplearningbook.org/contents/optimization.html","Deep Learning Book"
"Compare the derivative of sigmoid with the derivative of tanh.","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"What is the gradient of the binary cross-entropy loss through a sigmoid output?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"How do you compute the Hessian of the sigmoid function?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the relationship between the sigmoid function and the logistic regression model?","https://www.coursera.org/learn/machine-learning","Coursera ML"
"How does the sigmoid function relate to the softmax for binary classification?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"What is the inflection point of the sigmoid function?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"How do you compute the gradient flow through a sigmoid activation in backpropagation?","https://colah.github.io/posts/2015-08-Backprop/","Colah's Blog"
"Why was the sigmoid function historically popular but later replaced by ReLU?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"What is the Taylor expansion of the sigmoid function around x = 0?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"How does the derivative of sigmoid behave as x approaches ±∞?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"What is the integral of the sigmoid function?","https://mathworld.wolfram.com/Calculus.html","Wolfram MathWorld"
"How do you derive the softplus function from the integral of sigmoid?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"What is the relationship between sigmoid derivative and logistic distribution PDF?","https://en.wikipedia.org/wiki/Calculus","Wikipedia"
"What is the derivative of the ReLU function?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"Why is the ReLU derivative undefined at x = 0 and how is this handled in practice?","https://cs231n.github.io/neural-networks-case-study/","Stanford CS231n"
"What is the Leaky ReLU function and what is its derivative?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
"How does PReLU differ from Leaky ReLU in terms of its derivative?","https://d2l.ai/chapter_appendix-mathematics-for-deep-learning/calculus.html","Dive into Deep Learning"
